benchmark,operation,mata-runtime,mona-runtime
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_81.mata,apply_language,2395820
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_81.mata,apply_language,2432061
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_129.mata,apply_language,6124807
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_129.mata,apply_language,6130154
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_129.mata,apply_language,6021681
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_120.mata,apply_language,5315606
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_120.mata,apply_language,5453249
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_120.mata,apply_language,5346251
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_34.mata,apply_language,424331
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_34.mata,apply_language,431133
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_34.mata,apply_language,441270
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_75.mata,apply_language,2009574
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_75.mata,apply_language,2092672
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_75.mata,apply_language,2082848
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_62.mata,apply_language,1411141
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_62.mata,apply_language,1491801
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_62.mata,apply_language,1497165
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_141.mata,apply_language,7152347
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_141.mata,apply_language,7317631
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_141.mata,apply_language,7317308
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_50.mata,apply_language,923215
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_50.mata,apply_language,899346
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_50.mata,apply_language,931278
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_134.mata,apply_language,6505299
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_134.mata,apply_language,6593865
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_134.mata,apply_language,6420788
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_48.mata,apply_language,856719
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_48.mata,apply_language,860962
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_48.mata,apply_language,860177
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_82.mata,apply_language,2402185
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_82.mata,apply_language,2536583
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_82.mata,apply_language,2468303
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_141.mata,apply_language,7273855
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_141.mata,apply_language,7203959
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_141.mata,apply_language,7551338
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_135.mata,apply_language,6664749
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_135.mata,apply_language,6888077
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_135.mata,apply_language,6565292
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_118.mata,apply_language,5036687
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_118.mata,apply_language,5137935
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_118.mata,apply_language,5143587
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_148.mata,apply_language,7964495
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_148.mata,apply_language,7911787
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_148.mata,apply_language,8142709
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_95.mata,apply_language,3323622
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_95.mata,apply_language,3351701
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_95.mata,apply_language,3310616
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_23.mata,apply_language,198337
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_23.mata,apply_language,197188
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_23.mata,apply_language,205744
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_135.mata,apply_language,6720972
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_135.mata,apply_language,6582953
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_135.mata,apply_language,6619612
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_76.mata,apply_language,2107629
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_76.mata,apply_language,2102940
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_76.mata,apply_language,2157463
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_101.mata,apply_language,3676664
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_101.mata,apply_language,3683580
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_101.mata,apply_language,3663249
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_100.mata,apply_language,3753215
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_100.mata,apply_language,3788626
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_100.mata,apply_language,3628596
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_86.mata,apply_language,2842714
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_86.mata,apply_language,2836096
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_86.mata,apply_language,2777887
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_64.mata,apply_language,1514419
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_64.mata,apply_language,1516440
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_64.mata,apply_language,1517990
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_146.mata,apply_language,7865908
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_146.mata,apply_language,7628850
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_146.mata,apply_language,7396178
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_101.mata,apply_language,3615302
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_101.mata,apply_language,3631505
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_101.mata,apply_language,3758767
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_38.mata,apply_language,558326
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_38.mata,apply_language,348886
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_38.mata,apply_language,541563
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_15.mata,apply_language,91067
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_15.mata,apply_language,89558
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_15.mata,apply_language,92101
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_82.mata,apply_language,2586267
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_82.mata,apply_language,2527412
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_82.mata,apply_language,2493633
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_36.mata,apply_language,467520
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_36.mata,apply_language,474886
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_36.mata,apply_language,477427
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_68.mata,apply_language,1652326
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_68.mata,apply_language,1630652
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_68.mata,apply_language,1736654
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_63.mata,apply_language,1522292
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_63.mata,apply_language,1535877
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_63.mata,apply_language,1482929
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_114.mata,apply_language,4647083
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_114.mata,apply_language,4812280
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_114.mata,apply_language,4972098
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_52.mata,apply_language,983617
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_52.mata,apply_language,1057376
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_52.mata,apply_language,1027012
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_113.mata,apply_language,4650779
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_113.mata,apply_language,3134283
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_113.mata,apply_language,3121756
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_104.mata,apply_language,3928828
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_104.mata,apply_language,4069653
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_104.mata,apply_language,4102461
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_57.mata,apply_language,1242456
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_57.mata,apply_language,1292206
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_57.mata,apply_language,1247403
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_132.mata,apply_language,6279213
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_132.mata,apply_language,6655860
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_132.mata,apply_language,6393142
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_81.mata,apply_language,2361829
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_81.mata,apply_language,2500413
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_81.mata,apply_language,2500297
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_132.mata,apply_language,6427736
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_132.mata,apply_language,6487262
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_132.mata,apply_language,6525811
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_108.mata,apply_language,4046085
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_108.mata,apply_language,4195944
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_108.mata,apply_language,4368931
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_103.mata,apply_language,4010592
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_103.mata,apply_language,3900537
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_103.mata,apply_language,3888790
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_50.mata,apply_language,975735
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_50.mata,apply_language,937767
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_50.mata,apply_language,949264
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_35.mata,apply_language,474946
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_35.mata,apply_language,465802
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_35.mata,apply_language,478162
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_140.mata,apply_language,7071689
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_140.mata,apply_language,7064964
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_140.mata,apply_language,7315896
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_122.mata,apply_language,4436241
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_122.mata,apply_language,5485954
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_122.mata,apply_language,5559394
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_102.mata,apply_language,3991839
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_102.mata,apply_language,3944020
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_102.mata,apply_language,3893055
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_148.mata,apply_language,8049400
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_148.mata,apply_language,8164357
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_148.mata,apply_language,7996768
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_94.mata,apply_language,3154932
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_94.mata,apply_language,3159153
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_94.mata,apply_language,3138608
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_56.mata,apply_language,1150224
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_56.mata,apply_language,1129726
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_56.mata,apply_language,1191719
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_143.mata,apply_language,7468603
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_143.mata,apply_language,7666079
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_143.mata,apply_language,7292924
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_112.mata,apply_language,4499082
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_112.mata,apply_language,4837985
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_112.mata,apply_language,4526776
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_120.mata,apply_language,5251980
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_120.mata,apply_language,5349879
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_120.mata,apply_language,5390101
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_114.mata,apply_language,3213447
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_114.mata,apply_language,3209310
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_114.mata,apply_language,3116858
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_145.mata,apply_language,7767491
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_145.mata,apply_language,7665570
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_145.mata,apply_language,7914499
