benchmark,operation,mata-runtime,mona-runtime
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_145.mata,apply_language,4581,1559
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_19.mata,apply_language,827,292
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_19.mata,apply_language,794,325
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_19.mata,apply_language,854,295
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toUpper-smt2_18.mata,apply_language,907,297
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toUpper-smt2_18.mata,apply_language,859,297
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toUpper-smt2_18.mata,apply_language,840,293
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_250.mata,apply_language,3547,1099
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_250.mata,apply_language,3717,1080
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_250.mata,apply_language,3889,1194
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_197.mata,apply_language,3216,1080
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_197.mata,apply_language,3467,1192
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_197.mata,apply_language,3286,1115
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_0.mata,apply_language,4097,1126
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_0.mata,apply_language,3755,1180
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_0.mata,apply_language,4128,1056
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Duality-addslashes-htmlEscape-smt2_5.mata,apply_language,316,178
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Duality-addslashes-htmlEscape-smt2_5.mata,apply_language,321,135
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Duality-addslashes-htmlEscape-smt2_5.mata,apply_language,374,129
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-trim-smt2_reverse_10.mata,apply_language,376,173
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-trim-smt2_reverse_10.mata,apply_language,360,141
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-trim-smt2_reverse_10.mata,apply_language,376,143
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-toLower-escapeString-smt2_168.mata,apply_language,4093,1578
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-toLower-escapeString-smt2_168.mata,apply_language,4187,1622
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-toLower-escapeString-smt2_168.mata,apply_language,4296,1504
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_17.mata,apply_language,3372,1014
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_17.mata,apply_language,3658,1133
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_17.mata,apply_language,3495,744
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_217.mata,apply_language,3664,773
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_217.mata,apply_language,3546,754
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_217.mata,apply_language,3402,1035
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_232.mata,apply_language,3794,1189
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_232.mata,apply_language,2292,1223
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_232.mata,apply_language,3410,1120
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_143.mata,apply_language,3517,1026
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_143.mata,apply_language,4062,1077
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_143.mata,apply_language,3689,1052
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_154.mata,apply_language,4210,1290
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_154.mata,apply_language,4131,1171
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_154.mata,apply_language,4216,1695
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_253.mata,apply_language,3825,924
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_253.mata,apply_language,3476,743
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_253.mata,apply_language,3511,706
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_264.mata,apply_language,3026,737
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_264.mata,apply_language,3644,1143
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_264.mata,apply_language,3430,1083
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_148.mata,apply_language,2118,1105
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_148.mata,apply_language,3620,1103
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_148.mata,apply_language,3757,769
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_16.mata,apply_language,107,99
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_16.mata,apply_language,143,91
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_16.mata,apply_language,145,87
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_223.mata,apply_language,3420,1028
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_223.mata,apply_language,3608,1027
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_223.mata,apply_language,2132,1074
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_102.mata,apply_language,3485,1028
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_102.mata,apply_language,3269,1029
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_102.mata,apply_language,3295,1058
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_145.mata,apply_language,3385,768
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_145.mata,apply_language,3591,1010
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_145.mata,apply_language,2018,1202
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_153.mata,apply_language,3668,1051
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_153.mata,apply_language,2042,708
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_153.mata,apply_language,3171,1013
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_144.mata,apply_language,4039,911
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_144.mata,apply_language,3934,1003
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_144.mata,apply_language,2691,941
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_229.mata,apply_language,1990,716
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_229.mata,apply_language,2003,714
